table,description
fvrx-esxp,"nwea_math_attainment_grade_2_lbl: The nwea_math_attainment_grade_2_lbl column represents the label or description of the math attainment percentage for grade 2, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_3_pct: The nwea_math_attainment_grade_3_pct column represents the percentage of students in grade 3 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_3_lbl: The nwea_math_attainment_grade_3_lbl column represents the label or description of the math attainment percentage for grade 3, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_4_pct: The nwea_math_attainment_grade_4_pct column represents the percentage of students in grade 4 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_4_lbl: The nwea_math_attainment_grade_4_lbl column represents the label or description of the math attainment percentage for grade 4, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_5_pct: The nwea_math_attainment_grade_5_pct column represents the percentage of students in grade 5 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_5_lbl: The nwea_math_attainment_grade_5_lbl column represents the label or description of the math attainment percentage for grade 5, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_6_pct: The nwea_math_attainment_grade_6_pct column represents the percentage of students in grade 6 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_6_lbl: The nwea_math_attainment_grade_6_lbl column represents the label or description of the math attainment percentage for grade 6, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_7_pct: The nwea_math_attainment_grade_7_pct column represents the percentage of students in grade 7 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_7_lbl: The nwea_math_attainment_grade_7_lbl column represents the label or description of the math attainment percentage for grade 7, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_8_pct: The nwea_math_attainment_grade_8_pct column represents the percentage of students in grade 8 who have attained a certain level of math proficiency, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"nwea_math_attainment_grade_8_lbl: The nwea_math_attainment_grade_8_lbl column represents the label or description of the math attainment percentage for grade 8, as measured by the Northwest Evaluation Association (NWEA) assessment."
fvrx-esxp,"school_survey_involved_families: The school_survey_involved_families column represents the percentage of families involved in the school, as reported by the school survey."
fvrx-esxp,"school_survey_supportive_environment: The school_survey_supportive_environment column represents the percentage of students who reported a supportive environment at the school, based on the school survey."
fvrx-esxp,"school_survey_ambitious_instruction: The school_survey_ambitious_instruction column represents the percentage of teachers who responded to a school survey that the school's instruction is ambitious, meaning challenging and rigorous enough to prepare students for success."
fvrx-esxp,school_survey_effective_leaders: The school_survey_effective_leaders column represents the percentage of teachers who responded to the school survey that the school has effective leaders.
fvrx-esxp,school_survey_collaborative_teachers: The school_survey_collaborative_teachers column represents the percentage of teachers who responded to the school survey that the school has a collaborative teaching environment.
fvrx-esxp,school_survey_safety: The school_survey_safety column represents the percentage of students who reported a safe and supportive school environment in the school survey.
fvrx-esxp,suspensions_per_100_students_year_1_pct: The suspensions_per_100_students_year_1_pct column represents the percentage of students who were suspended per 100 students in the first year.
fvrx-esxp,suspensions_per_100_students_year_2_pct: The suspensions_per_100_students_year_2_pct column represents the percentage of students who were suspended per 100 students in the second year.
fvrx-esxp,suspensions_per_100_students_avg_pct: The suspensions_per_100_students_avg_pct column represents the average percentage of suspensions per 100 students over a two-year period.
fvrx-esxp,"misconducts_to_suspensions_year_1_pct: The `misconducts_to_suspensions_year_1_pct` column represents the percentage of misconducts (e.g., incidents of misbehavior) that resulted in suspensions in the first year."
fvrx-esxp,"misconducts_to_suspensions_year_2_pct: The `misconducts_to_suspensions_year_2_pct` column represents the percentage of misconducts (e.g., incidents of misbehavior) that resulted in suspensions in the second year."
fvrx-esxp,misconducts_to_suspensions_avg_pct: The `misconducts_to_suspensions_avg_pct` column represents the average percentage of misconducts to suspensions over a two-year period.
fvrx-esxp,"average_length_suspension_year_1_pct: The average_length_suspension_year_1_pct column represents the average length of suspension for the first year, expressed as a percentage."
fvrx-esxp,"average_length_suspension_year_2_pct: The average_length_suspension_year_2_pct column represents the average length of suspension for the second year, expressed as a percentage."
fvrx-esxp,"average_length_suspension_avg_pct: The average_length_suspension_avg_pct column represents the average length of suspension, in percentage, for both year 1 and year 2."
fvrx-esxp,"behavior_discipline_year_1: The behavior_discipline_year_1 column represents the behavior and discipline metrics for a school in a given year, specifically for the first year."
fvrx-esxp,behavior_discipline_year_2: The behavior_discipline_year_2 column represents the behavior and discipline metrics for the second year.
fvrx-esxp,"school_survey_school_community: The school_survey_school_community column represents the percentage of students who reported that their school is a supportive and welcoming community, based on the school survey."
fvrx-esxp,"school_survey_parent_teacher_partnership: The school_survey_parent_teacher_partnership column represents the percentage of students, teachers, or parents who responded to a school survey that the school has a strong partnership between parents and teachers."
fvrx-esxp,"school_survey_quality_of_facilities: The school_survey_quality_of_facilities column represents the quality of facilities at the school, as reported by the school survey."
fvrx-esxp,student_attendance_year_1_pct: The student_attendance_year_1_pct column represents the percentage of students who attended school in the first year.
fvrx-esxp,student_attendance_year_2_pct: The student_attendance_year_2_pct column represents the percentage of students who attended school in the second year.
fvrx-esxp,student_attendance_avg_pct: The student_attendance_avg_pct column represents the average percentage of student attendance over a given period of time (likely a year or two).
fvrx-esxp,teacher_attendance_year_1_pct: The teacher_attendance_year_1_pct column represents the percentage of teachers who attended school for the first year.
fvrx-esxp,teacher_attendance_year_2_pct: The teacher_attendance_year_2_pct column represents the percentage of teachers who attended school for the second year.
fvrx-esxp,teacher_attendance_avg_pct: The teacher_attendance_avg_pct column represents the average percentage of teachers who attended school over a certain period of time.
fvrx-esxp,"one_year_dropout_rate_year_1_pct: The one_year_dropout_rate_year_1_pct column represents the percentage of students who dropped out of school within one year, specifically for the first year (Year 1)."
fvrx-esxp,"one_year_dropout_rate_year_2_pct: The one_year_dropout_rate_year_2_pct column represents the percentage of students who dropped out of school within one year, specifically for the second year."
fvrx-esxp,"one_year_dropout_rate_avg_pct: The one_year_dropout_rate_avg_pct column represents the average percentage of students who dropped out of school within one year, averaged across two consecutive years."
fvrx-esxp,"other_metrics_year_1: Based on the table schema, the `other_metrics_year_1` column appears to represent additional metrics or data points specific to the school for the 1st year. The exact nature of these metrics is not explicitly stated, but it's likely that they are related to school performance, student outcomes, or other relevant metrics."
fvrx-esxp,"other_metrics_year_2: Based on the table schema, the `other_metrics_year_2` column appears to represent additional metrics or data points specific to the school for the 2nd year. The exact nature of these metrics is not explicitly stated, but it's likely that they are related to school performance, student outcomes, or other relevant metrics."
fvrx-esxp,"growth_act_grade_11_pct: The growth_act_grade_11_pct column represents the percentage of students in grade 11 who showed growth in their academic performance, as measured by the ACT assessment."
fvrx-esxp,"growth_act_grade_11_lbl: The growth_act_grade_11_lbl column represents the label or description associated with the growth rate of students in grade 11, as measured by the ACT assessment."
fvrx-esxp,attainment_act_grade_11_pct: The attainment_act_grade_11_pct column represents the percentage of students at the school who attained a certain level of proficiency on the ACT test in grade 11.
fvrx-esxp,attainment_act_grade_11_lbl: The attainment_act_grade_11_lbl column represents the label or description of the attainment percentage for ACT grade 11.
fvrx-esxp,freshmen_on_track_school_pct_year_2: The freshmen_on_track_school_pct_year_2 column represents the percentage of freshmen students at the school who are on track to graduate within two years.
fvrx-esxp,"freshmen_on_track_cps_pct_year_2: The freshmen_on_track_cps_pct_year_2 column represents the percentage of freshmen students who are on track to graduate at the Chicago Public Schools (CPS) level, based on data from the second year."
fvrx-esxp,freshmen_on_track_school_pct_year_1: The freshmen_on_track_school_pct_year_1 column represents the percentage of freshmen students at the school who were on track to graduate in the first year.
fvrx-esxp,"freshmen_on_track_cps_pct_year_1: The freshmen_on_track_cps_pct_year_1 column represents the percentage of freshmen students who are on track to graduate at the school level, based on data from the previous year (Year 1)."
fvrx-esxp,college_enrollment_school_pct_year_2: The college_enrollment_school_pct_year_2 column represents the percentage of students from a specific school who enrolled in college in the second year.
fvrx-esxp,"college_enrollment_cps_pct_year_2: The college_enrollment_cps_pct_year_2 column represents the percentage of students from the school who enrolled in college, as reported by the Chicago Public Schools (CPS), for the second year."
fvrx-esxp,college_enrollment_school_pct_year_1: The college_enrollment_school_pct_year_1 column represents the percentage of students from a specific school who enrolled in college after their first year of high school.
fvrx-esxp,"college_enrollment_cps_pct_year_1: The college_enrollment_cps_pct_year_1 column represents the percentage of students from the school who enrolled in college, as reported by the Chicago Public Schools (CPS), for the first year."
fvrx-esxp,"college_persistence_school_pct_year_2: The college_persistence_school_pct_year_2 column represents the percentage of students at a school who persisted in college (i.e., remained enrolled) in the second year after high school graduation."
fvrx-esxp,"college_persistence_cps_pct_year_2: The college_persistence_cps_pct_year_2 column represents the percentage of students who persisted in college (i.e., remained enrolled) at the CPS (Chicago Public Schools) level in the second year."
fvrx-esxp,"college_persistence_school_pct_year_1: The college_persistence_school_pct_year_1 column represents the percentage of students at a school who persisted in college (i.e., remained enrolled) after the first year of college."
fvrx-esxp,college_persistence_cps_pct_year_1: The college_persistence_cps_pct_year_1 column represents the percentage of students who persisted in college from the previous year (Year 1) according to the Chicago Public Schools (CPS) data.
fvrx-esxp,progress_toward_graduation_year_1: The progress_toward_graduation_year_1 column represents the percentage of students who made progress toward graduation in the first year.
fvrx-esxp,progress_toward_graduation_year_2: The progress_toward_graduation_year_2 column represents the progress of students towards graduation in the second year.
fvrx-esxp,state_school_report_card_url: The state_school_report_card_url column represents the URL of the state's school report card for the corresponding school.
fvrx-esxp,"mobility_rate_pct: The mobility_rate_pct column represents the percentage of students who have changed schools or moved to a different location, likely indicating student mobility or turnover rate."
fvrx-esxp,"chronic_truancy_pct: The chronic_truancy_pct column represents the percentage of students who have chronic truancy, which is likely defined as students who have missed a certain number of days of school or have a specific pattern of absences."
fvrx-esxp,"empty_progress_report_message: The `empty_progress_report_message` column likely represents a message or text that is displayed when a school's progress report is empty or incomplete. This could be a message that is shown to users who are viewing the school's progress report, indicating that the report is not available or is incomplete."
fvrx-esxp,school_survey_rating_description: The school_survey_rating_description column represents a brief description of the school's rating based on the school survey results.
fvrx-esxp,"supportive_school_award: The supportive_school_award column represents an award given to schools that have demonstrated a supportive environment for students, teachers, and families."
fvrx-esxp,"supportive_school_award_desc: The supportive_school_award_desc column represents a description of the Supportive School Award, which is an award given to schools that have demonstrated a commitment to creating a supportive and inclusive environment for their students."
fvrx-esxp,"parent_survey_results_year: The parent_survey_results_year column represents the results of a parent survey conducted in a specific year, likely used to measure parent satisfaction and engagement with the school."
fvrx-esxp,school_latitude: The school_latitude column represents the latitude coordinate of the school's location.
fvrx-esxp,"school_longitude: The school_longitude column represents the longitude coordinate of the school's location, which is a geographic measure that indicates the school's position east or west of the Prime Meridian."
fvrx-esxp,location: The location column represents the geographic coordinates (latitude and longitude) of the school's physical location.
fyin-2vyd,"fund type: The fund type column represents the categorization or classification of the fund, which is a way to group funds based on their purpose, function, or activity."
fyin-2vyd,"fund code: The fund code column represents a unique identifier or classification code for each fund, likely used to categorize and track financial transactions and resources within the organization."
fyin-2vyd,"fund description: The fund description column represents a brief summary or label that describes the type of fund, such as a specific type of revenue, expense, or asset, that is being tracked or managed."
fyin-2vyd,"department number: The department number column represents a unique identifier for a department within an organization, likely used to categorize and track financial information and appropriations."
fyin-2vyd,"department description: The department description column represents a brief description of the department associated with the fund, providing additional context about the department's purpose or function."
fyin-2vyd,"appropriation authority: The appropriation authority column represents the individual or entity responsible for making appropriations, which is the process of allocating funds for a specific purpose or project."
fyin-2vyd,appropriation authority description: The appropriation authority description column represents a brief description of the entity or individual responsible for making appropriations for a specific fund or account.
fyin-2vyd,appropriation account: The appropriation account column represents a specific account within a government's budget that has been allocated funds for a particular purpose or department.
fyin-2vyd,appropriation account description: The appropriation account description column represents a brief description of the specific account within the appropriation authority where funds are being allocated.
fyin-2vyd,"2020 ordinance (amount $): The 2020 ordinance (amount $) column represents the amount of appropriation allocated to a specific fund or account in the 2020 fiscal year, as specified in an ordinance."
fypr-ksnz,complaint id: The complaint id column represents a unique identifier for each complaint recorded in the table.
fypr-ksnz,"complaint type: The complaint type column represents the category or nature of the complaint, such as ""Noise"", ""Pothole"", ""Trash"", ""Overgrown Vegetation"", etc."
fypr-ksnz,"address: The address column represents a complete address of the location where the complaint was made, which includes the street name and possibly other relevant details."
fypr-ksnz,"street number from: The ""street number from"" column represents the starting street number of the address range being reported in the complaint."
fypr-ksnz,"street number to: The ""street number to"" column represents the upper limit of the street number range for a specific street, indicating the end of the street segment being referred to in the complaint."
fypr-ksnz,"direction: The direction column represents the direction of the street or road where the complaint is located, such as ""North"", ""South"", ""East"", ""West"", ""Northwest"", ""Northeast"", ""Southeast"", or ""Southwest""."
fypr-ksnz,street name: The street name column represents the name of the street where the complaint was reported.
fypr-ksnz,"street type: The street type column represents the type of street, such as ""Street"", ""Avenue"", ""Boulevard"", ""Lane"", ""Road"", etc."
fypr-ksnz,inspector: The inspector column represents the name or identifier of the person or entity responsible for inspecting or investigating the complaint.
fypr-ksnz,complaint date: The complaint date column represents the date when the complaint was submitted or reported.
fypr-ksnz,"complaint detail: The complaint detail column represents a free-text field where the complainant provides a detailed description of their complaint, including the nature of the issue, its location, and any relevant details or circumstances."
fypr-ksnz,"inspection log: The inspection log column represents a record of the inspection process, likely containing notes, observations, or findings made by the inspector during the inspection of the reported complaint."
fypr-ksnz,"data source: The data source column represents the origin or source of the data in the table, indicating where the complaint information came from."
fypr-ksnz,modified date: The modified date column represents the date and time when the data in the table was last modified or updated.
fypr-ksnz,"latitude: The latitude column represents the geographic latitude of the location associated with the complaint, measured in decimal degrees (e.g., -37.7749 for Sydney, Australia)."
fypr-ksnz,"longitude: The longitude column represents the geographic longitude of the location associated with the complaint, measured in decimal degrees (e.g., -122.084051 for San Francisco, CA)."
fypr-ksnz,location: The location column represents the geographic coordinates (latitude and longitude) of the address associated with the complaint.
g398-fhbm,"fund type: The fund type column represents the type of fund, which is a classification of the budgeted resources or expenditures."
g398-fhbm,"fund code: The fund code column represents a unique identifier for a specific fund within the organization, which is used to track and manage financial resources."
g398-fhbm,department code: The department code column represents a unique identifier for a department within an organization.
g398-fhbm,organization code: The organization code column represents a unique identifier for the organization or entity that the fund belongs to.
g398-fhbm,"division code: The division code column represents a hierarchical categorization of the organization, specifically a subdivision within a department."
g398-fhbm,"section code: The section code column represents a hierarchical categorization of the organization, specifically a subdivision within a department, division, or other organizational unit."
g398-fhbm,"subsection code: The subsection code column represents a hierarchical categorization of a specific area or department within an organization, likely used for budgeting and financial planning purposes."
g398-fhbm,schedule: The schedule column represents a schedule or a frequency at which a particular fund or budgeted unit is allocated or utilized.
g398-fhbm,title code: The title code column represents a unique identifier for a job title or position within an organization.
g398-fhbm,title description: The title description column represents a brief description of the title or position being budgeted for in the fund.
g398-fhbm,"fund name: The fund name column represents the name of the fund, which is a specific type of financial account used to track and manage budgeted resources."
g398-fhbm,"department: The department column represents the department code, which is a unique identifier for a department within an organization."
g398-fhbm,department name: The department name column represents the name of the department associated with the fund.
g398-fhbm,division name: The division name column represents the name of the division within an organization.
g398-fhbm,section name: The section name column represents the name of a specific section within an organization.
g398-fhbm,"subsection name: The subsection name column represents the name of a specific subsection within a section, which is a hierarchical organizational structure within an organization."
g398-fhbm,budgeted unit: The budgeted unit column represents the number of budgeted positions or units for a specific fund or organization.
g398-fhbm,"total budgeted units: The total budgeted units column represents the total number of units (e.g., hours, positions, etc.) that are budgeted for a specific fund or position."
g398-fhbm,"position control: The position control column represents the control or management of positions within an organization, likely referring to the process of tracking and managing employee positions, including their creation, modification, and deletion."
g398-fhbm,"budgeted pay rate: The budgeted pay rate column represents the expected hourly or annual salary or wage rate for a specific position or job, which is used to calculate the total budgeted amount for that position."
g398-fhbm,"total budgeted amount: The total budgeted amount column represents the total amount of budgeted funds allocated to a specific position or unit, calculated by multiplying the budgeted pay rate by the total budgeted units."
g3ip-u8rb,sensor name: The sensor name column represents the unique identifier or name given to a specific sensor.
g3ip-u8rb,"sensor type: The sensor type column represents the type of sensor, such as temperature, humidity, pressure, etc., that is being used to collect data."
g3ip-u8rb,"latitude: The latitude column represents the angular distance of a location north or south of the Earth's equator, measured in degrees."
g3ip-u8rb,"longitude: The longitude column represents the east-west distance of a location from the Prime Meridian, which runs through Greenwich, London. It is measured in degrees, minutes, and seconds, and ranges from -180° to 180°."
g3ip-u8rb,"location: Based on the table schema, the ""location"" column likely represents a textual description or a free-form field that provides additional information about the sensor's location, such as a city, state, country, or any other relevant details."
g5h3-jkgt,"voucher number: The voucher number column represents a unique identifier for each voucher, likely assigned by the organization to track and manage financial transactions."
g5h3-jkgt,"amount: The amount column represents the monetary value of a voucher, likely the total amount paid to a vendor or for a specific expense."
g5h3-jkgt,payment date: The payment date column represents the date on which the payment was made to the vendor.
g5h3-jkgt,vendor name: The vendor name column represents the name of the vendor or supplier who provided the goods or services for which the voucher was issued.
g5h3-jkgt,"description: Based on the table schema, the ""description"" column likely represents a brief summary or explanation of the voucher, such as the purpose or nature of the payment made to the vendor."
g5h3-jkgt,"department: The department column represents the department or section within an organization that is responsible for or related to the voucher, such as accounting, procurement, or facilities management."
g5i5-yz37,building id: The building id column represents a unique identifier for each building in the dataset.
g5i5-yz37,address: The address column represents the physical address of a building.
g5i5-yz37,zip: The zip column represents the postal zip code associated with the building's address.
g5i5-yz37,"cohort - sector: Based on the column name ""cohort - sector"", it appears to represent a categorization or classification of a building or location into a specific sector or group within a cohort. The exact meaning of ""cohort"" and ""sector"" may depend on the context or purpose of the table, but in general, it suggests a way of grouping or categorizing buildings based on some characteristic or attribute."
g5i5-yz37,"cohort - size: The ""cohort - size"" column likely represents the size of the cohort or group of people or entities associated with a particular building, such as the number of residents, employees, or students."
g5i5-yz37,verification year: The verification year column represents the year in which the information in the table was verified or updated.
g5i5-yz37,community area name: The community area name column represents the name of the community area where the building is located.
g5i5-yz37,"community area number: The community area number column represents a unique identifier for a community area in the city, likely used for administrative or statistical purposes."
g5i5-yz37,"ward: The ward column represents a geographic division of a city or town, typically used for electoral purposes. In this context, it likely refers to a specific electoral ward or division within the city, used for voting purposes."
g5i5-yz37,"latitude: The latitude column represents the geographic latitude of the location, measured in decimal degrees, ranging from -90 to 90. It is a measure of the location's position north or south of the equator."
g5i5-yz37,"longitude: The longitude column represents the east-west coordinate of a location on the Earth's surface, measured in decimal degrees."
g5i5-yz37,"location: The ""location"" column likely represents a geographic location or address, possibly in a format such as a string or a combination of latitude and longitude coordinates, which can be used to identify the physical location of a building."
g5vx-5vqf,date: The date column represents the date of the event.
g5vx-5vqf,start time: The start time column represents the time at which an event or activity is scheduled to begin.
g5vx-5vqf,"end time: The end time column represents the end time of an event, indicating when the event is scheduled to conclude."
g5vx-5vqf,"day: The ""day"" column represents the day of the week (e.g. Monday, Tuesday, etc.) for the event."
g5vx-5vqf,"event: The ""event"" column represents a brief description of the event that is taking place, such as a meeting, concert, festival, etc."
g5vx-5vqf,"event type: The event type column represents the type or category of the event being held, such as a meeting, concert, festival, etc."
g5vx-5vqf,address: The address column represents the physical address of the event.
g5vx-5vqf,city: The city column represents the city where the event is taking place.
g5vx-5vqf,state: The state column represents the state where the event is taking place.
g5vx-5vqf,zip: The zip column represents the ZIP code of the address.
g5vx-5vqf,phone: The phone column represents the phone number associated with the event or location.
g5vx-5vqf,"community area number: The community area number column represents a unique identifier for a specific community area within the city, likely used for administrative or statistical purposes."
g5vx-5vqf,community area name: The community area name column represents the name of the community area or neighborhood where the event is taking place.
g5vx-5vqf,"ward: The ward column represents a political division within a city or town, typically used for electoral purposes. In the context of the table, it likely refers to the ward number or district within the city where the event is taking place."
g5vx-5vqf,"latitude: The latitude column represents the geographic latitude of a location, measured in decimal degrees, ranging from -90 to 90. It is a measure of the location's position north or south of the equator."
g5vx-5vqf,"longitude: The longitude column represents the east-west coordinate of a location on the Earth's surface, measured in decimal degrees. It indicates the distance east or west of the Prime Meridian, which passes through Greenwich, England."
g5vx-5vqf,"location: The location column likely represents a free-text description of the location where the event is taking place, which may include details such as the specific building, room, or landmark, as well as any relevant context or directions."
g5wi-brhg,reporting year: The reporting year column represents the year in which the data was reported or collected.
g5wi-brhg,bank: The bank column represents the name of the bank or financial institution being reported on.
g5wi-brhg,"rfp source: The ""rfp source"" column likely represents the source or origin of the Request for Proposal (RFP) that led to the data being collected or reported. This could include information such as the organization or entity that issued the RFP, the purpose of the RFP, or the type of data being requested."
g5wi-brhg,"data description: Based on the column name ""data description"", it appears to represent a brief summary or description of the data being reported, likely providing context or additional information about the data being recorded in the table."
g5wi-brhg,office address: The office address column represents the physical address of the bank's office or branch.
g5wi-brhg,"zip code: The zip code column represents a postal code used to identify a specific geographic area, typically a group of addresses, in the United States."
g5wi-brhg,"census tract: The census tract column represents a geographic area defined by the United States Census Bureau, which is used to collect and report demographic and economic data."
g5wi-brhg,"location: Based on the table schema, the ""location"" column likely represents a geographic location, possibly a physical address or a geographic area, such as a city, state, or region."
g5zk-9ycw,"community area number: The community area number column likely represents a unique identifier for each community area in the dataset, such as a zip code, census tract, or other geographic designation."
g5zk-9ycw,"community area name: The community area name column represents the name of a specific community area in a particular geographic region, likely a city or metropolitan area."
g5zk-9ycw,"fertility rate 1999: The fertility rate 1999 column represents the average number of children a woman would have in her lifetime, based on the data from 1999."
g5zk-9ycw,"fertility rate 1999 lower ci: The ""fertility rate 1999 lower ci"" column represents the lower confidence interval for the fertility rate in 1999."
g5zk-9ycw,"fertility rate 1999 upper ci: The ""fertility rate 1999 upper ci"" column represents the upper confidence interval (CI) for the fertility rate in 1999."
g5zk-9ycw,"fertility rate 2000: The fertility rate 2000 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2000."
g5zk-9ycw,"fertility rate 2000 lower ci: The ""fertility rate 2000 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2000."
g5zk-9ycw,fertility rate 2000 upper ci: The fertility rate 2000 upper ci column represents the upper confidence interval (CI) for the fertility rate in the year 2000.
g5zk-9ycw,"fertility rate 2001: The fertility rate 2001 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2001."
g5zk-9ycw,"fertility rate 2001 lower ci: The ""fertility rate 2001 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2001."
g5zk-9ycw,fertility rate 2001 upper ci: The fertility rate 2001 upper ci column represents the upper confidence interval (CI) for the fertility rate in 2001.
g5zk-9ycw,"fertility rate 2002: The fertility rate 2002 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2002."
g5zk-9ycw,"fertility rate 2002 lower ci: The ""fertility rate 2002 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2002."
g5zk-9ycw,fertility rate 2002 upper ci: The fertility rate 2002 upper ci column represents the upper confidence interval (CI) for the fertility rate in the year 2002.
g5zk-9ycw,"fertility rate 2003: The fertility rate 2003 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2003."
g5zk-9ycw,fertility rate 2003 lower ci: The fertility rate 2003 lower ci column represents the lower confidence interval for the fertility rate in the year 2003.
g5zk-9ycw,fertility rate 2003 upper ci: The fertility rate 2003 upper ci column represents the upper confidence interval (CI) for the fertility rate in the year 2003.
g5zk-9ycw,"fertility rate 2004: The fertility rate 2004 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2004."
g5zk-9ycw,"fertility rate 2004 lower ci: The ""fertility rate 2004 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2004."
g5zk-9ycw,fertility rate 2004 upper ci: The fertility rate 2004 upper ci column represents the upper confidence interval (CI) for the fertility rate in the year 2004.
g5zk-9ycw,"fertility rate 2005: The fertility rate 2005 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2005."
g5zk-9ycw,"fertility rate 2005 lower ci: The ""fertility rate 2005 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2005."
g5zk-9ycw,fertility rate 2005 upper ci: The fertility rate 2005 upper ci column represents the upper confidence interval (CI) for the fertility rate in 2005.
g5zk-9ycw,"fertility rate 2006: The fertility rate 2006 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2006."
g5zk-9ycw,"fertility rate 2006 lower ci: The ""fertility rate 2006 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2006."
g5zk-9ycw,fertility rate 2006 upper ci: The fertility rate 2006 upper ci column represents the upper confidence interval (CI) for the fertility rate in the year 2006.
g5zk-9ycw,"fertility rate 2007: The fertility rate 2007 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in the year 2007."
g5zk-9ycw,"fertility rate 2007 lower ci: The ""fertility rate 2007 lower ci"" column represents the lower confidence interval for the fertility rate in the year 2007."
g5zk-9ycw,fertility rate 2007 upper ci: The fertility rate 2007 upper ci column represents the upper confidence interval (CI) for the fertility rate in 2007.
g5zk-9ycw,"fertility rate 2008: The fertility rate 2008 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in 2008."
g5zk-9ycw,"fertility rate 2008 lower ci: The ""fertility rate 2008 lower ci"" column represents the lower confidence interval for the fertility rate in 2008."
g5zk-9ycw,fertility rate 2008 upper ci: The fertility rate 2008 upper ci column represents the upper confidence interval (CI) for the fertility rate in 2008.
g5zk-9ycw,"fertility rate 2009: The fertility rate 2009 column represents the average number of children a woman would have in her lifetime, based on the population of the community area in 2009."
g5zk-9ycw,"fertility rate 2009 lower ci: The ""fertility rate 2009 lower ci"" column represents the lower confidence interval for the fertility rate in 2009."
g5zk-9ycw,fertility rate 2009 upper ci: The fertility rate 2009 upper ci column represents the upper confidence interval (CI) for the fertility rate in 2009.
g8p5-y4m5,"year: The year column likely represents the year in which a specific event or transaction occurred, such as the year a client was created or the year a record was updated."
g8p5-y4m5,client_id: The client_id column represents a unique identifier for each client in the table.
g8p5-y4m5,name: The name column represents the name of the client.
g8p5-y4m5,"address_1: The address_1 column represents the first part of a client's address, likely the street name and number."
g8p5-y4m5,"address_2: Based on the column name ""address_2"", it is likely that this column represents a secondary or additional address line for the client. This could be used to store additional information such as an apartment number, suite number, or other relevant details that don't fit in the primary address_1 column."
g8p5-y4m5,city: The city column represents the city where the client is located.
g8p5-y4m5,state: The state column represents the state or province where the client is located.
g8p5-y4m5,zip: The zip column represents the postal code or zip code of the client's address.
g8p5-y4m5,country: The country column represents the country where the client is located.
g8p5-y4m5,created_date: The created_date column represents the date and time when the corresponding table record was created.
g8p5-y4m5,active: The active column likely represents a boolean flag that indicates whether the client is currently active or not. It may have a value of 1 or true for active clients and 0 or false for inactive clients.
ga2y-gwbs,"week: The ""week"" column represents a specific period of time, likely a week, for which the data on average days to complete rodent baiting, median days to respond to rodent baiting requests, and target response time is recorded."
ga2y-gwbs,average days to complete rodent baiting / rat complaint requests: This column represents the average number of days it takes to complete rodent baiting or rat complaint requests.
ga2y-gwbs,"median days to repond to rodent baiting request: The median days to repond to rodent baiting request column represents the middle value of the response time to rodent baiting requests, where half of the requests were responded to faster and half were responded to slower."
ga2y-gwbs,target response time (days): The target response time (days) column represents the desired or expected time frame within which the organization aims to respond to rodent baiting requests.
gaak-qc7r,"the_geom: Based on the column name ""the_geom"", it is likely that this column represents a geometric object, such as a point, line, or polygon, that represents the spatial location or boundary of a school."
gaak-qc7r,school_id: The school_id column represents a unique identifier for each school in the table.
gaak-qc7r,"school_add: Based on the column name ""school_add"", I would describe it as ""school address""."
